Ora,Grado,Giorno,Mese,Anno,GradoFix,OraFix,OraFix2,OraFix3,OraFix4
"h:""00:50<br><span class=\""smaller soft\"">So, 1. Jan<\/span>""},","h:""13&nbsp;°C""},",01,01,2012,"['1', '3']",[],00:50,0,00:50:00
"h:""09:50""},","h:""12&nbsp;°C""},",05,10,2012,"['1', '2']",[],09:50,9,09:50:00
"h:""10:50""},","h:""14&nbsp;°C""},",05,10,2012,"['1', '4']",[],10:50,10,10:50:00
"h:""11:50""},","h:""15&nbsp;°C""},",05,10,2012,"['1', '5']",[],11:50,11,11:50:00
"h:""12:50""},","h:""15&nbsp;°C""},",05,10,2012,"['1', '5']",[],12:50,12,12:50:00
"h:""13:50""},","h:""15&nbsp;°C""},",05,10,2012,"['1', '5']",[],13:50,13,13:50:00
"h:""14:50""},","h:""14&nbsp;°C""},",05,10,2012,"['1', '4']",[],14:50,14,14:50:00
"h:""15:50""},","h:""14&nbsp;°C""},",05,10,2012,"['1', '4']",[],15:50,15,15:50:00
"h:""16:50""},","h:""12&nbsp;°C""},",05,10,2012,"['1', '2']",[],16:50,16,16:50:00
"h:""17:50""},","h:""12&nbsp;°C""},",05,10,2012,"['1', '2']",[],17:50,17,17:50:00
"h:""18:50""},","h:""10&nbsp;°C""},",05,10,2012,"['1', '0']",[],18:50,18,18:50:00
"h:""19:50""},","h:""10&nbsp;°C""},",05,10,2012,"['1', '0']",[],19:50,19,19:50:00
"h:""20:50""},","h:""9&nbsp;°C""},",05,10,2012,['9'],[],20:50,20,20:50:00
"h:""21:50""},","h:""9&nbsp;°C""},",05,10,2012,['9'],[],21:50,21,21:50:00
"h:""22:50""},","h:""9&nbsp;°C""},",05,10,2012,['9'],[],22:50,22,22:50:00
"h:""23:50""},","h:""9&nbsp;°C""},",05,10,2012,['9'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Sa, 6. Okt<\/span>""},","h:""9&nbsp;°C""},",06,10,2012,['9'],[],00:50,0,00:50:00
"h:""01:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],01:50,1,01:50:00
"h:""02:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],02:50,2,02:50:00
"h:""03:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],03:50,3,03:50:00
"h:""04:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],04:50,4,04:50:00
"h:""05:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],05:50,5,05:50:00
"h:""06:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],06:50,6,06:50:00
"h:""07:50""},","h:""7&nbsp;°C""},",06,10,2012,['7'],[],07:50,7,07:50:00
"h:""08:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],08:50,8,08:50:00
"h:""09:50""},","h:""10&nbsp;°C""},",06,10,2012,"['1', '0']",[],09:50,9,09:50:00
"h:""10:50""},","h:""11&nbsp;°C""},",06,10,2012,"['1', '1']",[],10:50,10,10:50:00
"h:""11:50""},","h:""12&nbsp;°C""},",06,10,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""13&nbsp;°C""},",06,10,2012,"['1', '3']",[],12:50,12,12:50:00
"h:""13:50""},","h:""14&nbsp;°C""},",06,10,2012,"['1', '4']",[],13:50,13,13:50:00
"h:""14:50""},","h:""14&nbsp;°C""},",06,10,2012,"['1', '4']",[],14:50,14,14:50:00
"h:""15:50""},","h:""15&nbsp;°C""},",06,10,2012,"['1', '5']",[],15:50,15,15:50:00
"h:""16:50""},","h:""15&nbsp;°C""},",06,10,2012,"['1', '5']",[],16:50,16,16:50:00
"h:""17:50""},","h:""14&nbsp;°C""},",06,10,2012,"['1', '4']",[],17:50,17,17:50:00
"h:""18:50""},","h:""12&nbsp;°C""},",06,10,2012,"['1', '2']",[],18:50,18,18:50:00
"h:""19:50""},","h:""11&nbsp;°C""},",06,10,2012,"['1', '1']",[],19:50,19,19:50:00
"h:""20:50""},","h:""10&nbsp;°C""},",06,10,2012,"['1', '0']",[],20:50,20,20:50:00
"h:""21:50""},","h:""8&nbsp;°C""},",06,10,2012,['8'],[],21:50,21,21:50:00
"h:""22:50""},","h:""7&nbsp;°C""},",06,10,2012,['7'],[],22:50,22,22:50:00
"h:""23:50""},","h:""7&nbsp;°C""},",06,10,2012,['7'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">So, 7. Okt<\/span>""},","h:""6&nbsp;°C""},",07,10,2012,['6'],[],00:50,0,00:50:00
"h:""01:50""},","h:""5&nbsp;°C""},",07,10,2012,['5'],[],01:50,1,01:50:00
"h:""02:50""},","h:""5&nbsp;°C""},",07,10,2012,['5'],[],02:50,2,02:50:00
"h:""03:50""},","h:""4&nbsp;°C""},",07,10,2012,['4'],[],03:50,3,03:50:00
"h:""04:50""},","h:""3&nbsp;°C""},",07,10,2012,['3'],[],04:50,4,04:50:00
"h:""05:50""},","h:""3&nbsp;°C""},",07,10,2012,['3'],[],05:50,5,05:50:00
"h:""06:50""},","h:""4&nbsp;°C""},",07,10,2012,['4'],[],06:50,6,06:50:00
"h:""07:50""},","h:""3&nbsp;°C""},",07,10,2012,['3'],[],07:50,7,07:50:00
"h:""08:50""},","h:""5&nbsp;°C""},",07,10,2012,['5'],[],08:50,8,08:50:00
"h:""09:50""},","h:""7&nbsp;°C""},",07,10,2012,['7'],[],09:50,9,09:50:00
"h:""10:09""},","h:""7&nbsp;°C""},",07,10,2012,['7'],[],10:09,10,10:09:00
"h:""10:50""},","h:""8&nbsp;°C""},",07,10,2012,['8'],[],10:50,10,10:50:00
"h:""11:50""},","h:""9&nbsp;°C""},",07,10,2012,['9'],[],11:50,11,11:50:00
"h:""12:50""},","h:""10&nbsp;°C""},",07,10,2012,"['1', '0']",[],12:50,12,12:50:00
"h:""13:50""},","h:""10&nbsp;°C""},",07,10,2012,"['1', '0']",[],13:50,13,13:50:00
"h:""14:50""},","h:""12&nbsp;°C""},",07,10,2012,"['1', '2']",[],14:50,14,14:50:00
"h:""15:50""},","h:""13&nbsp;°C""},",07,10,2012,"['1', '3']",[],15:50,15,15:50:00
"h:""16:50""},","h:""13&nbsp;°C""},",07,10,2012,"['1', '3']",[],16:50,16,16:50:00
"h:""17:50""},","h:""12&nbsp;°C""},",07,10,2012,"['1', '2']",[],17:50,17,17:50:00
"h:""18:50""},","h:""11&nbsp;°C""},",07,10,2012,"['1', '1']",[],18:50,18,18:50:00
"h:""19:50""},","h:""10&nbsp;°C""},",07,10,2012,"['1', '0']",[],19:50,19,19:50:00
"h:""20:50""},","h:""10&nbsp;°C""},",07,10,2012,"['1', '0']",[],20:50,20,20:50:00
"h:""21:50""},","h:""10&nbsp;°C""},",07,10,2012,"['1', '0']",[],21:50,21,21:50:00
"h:""22:50""},","h:""9&nbsp;°C""},",07,10,2012,['9'],[],22:50,22,22:50:00
"h:""23:50""},","h:""7&nbsp;°C""},",07,10,2012,['7'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Mo, 8. Okt<\/span>""},","h:""8&nbsp;°C""},",08,10,2012,['8'],[],00:50,0,00:50:00
"h:""01:50""},","h:""10&nbsp;°C""},",08,10,2012,"['1', '0']",[],01:50,1,01:50:00
"h:""02:50""},","h:""10&nbsp;°C""},",08,10,2012,"['1', '0']",[],02:50,2,02:50:00
"h:""03:50""},","h:""10&nbsp;°C""},",08,10,2012,"['1', '0']",[],03:50,3,03:50:00
"h:""04:50""},","h:""11&nbsp;°C""},",08,10,2012,"['1', '1']",[],04:50,4,04:50:00
"h:""05:50""},","h:""11&nbsp;°C""},",08,10,2012,"['1', '1']",[],05:50,5,05:50:00
"h:""06:50""},","h:""11&nbsp;°C""},",08,10,2012,"['1', '1']",[],06:50,6,06:50:00
"h:""07:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],07:50,7,07:50:00
"h:""08:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],08:50,8,08:50:00
"h:""09:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],09:50,9,09:50:00
"h:""10:50""},","h:""11&nbsp;°C""},",08,10,2012,"['1', '1']",[],10:50,10,10:50:00
"h:""11:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],12:50,12,12:50:00
"h:""13:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],13:50,13,13:50:00
"h:""14:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],14:50,14,14:50:00
"h:""15:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],15:50,15,15:50:00
"h:""16:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],16:50,16,16:50:00
"h:""17:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],17:50,17,17:50:00
"h:""18:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],18:50,18,18:50:00
"h:""19:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],19:50,19,19:50:00
"h:""20:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],20:50,20,20:50:00
"h:""21:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],21:50,21,21:50:00
"h:""22:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],22:50,22,22:50:00
"h:""23:50""},","h:""12&nbsp;°C""},",08,10,2012,"['1', '2']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Di, 9. Okt<\/span>""},","h:""12&nbsp;°C""},",09,10,2012,"['1', '2']",[],00:50,0,00:50:00
"h:""01:50""},","h:""12&nbsp;°C""},",09,10,2012,"['1', '2']",[],01:50,1,01:50:00
"h:""02:50""},","h:""11&nbsp;°C""},",09,10,2012,"['1', '1']",[],02:50,2,02:50:00
"h:""03:50""},","h:""10&nbsp;°C""},",09,10,2012,"['1', '0']",[],03:50,3,03:50:00
"h:""04:50""},","h:""9&nbsp;°C""},",09,10,2012,['9'],[],04:50,4,04:50:00
"h:""05:50""},","h:""9&nbsp;°C""},",09,10,2012,['9'],[],05:50,5,05:50:00
"h:""06:50""},","h:""9&nbsp;°C""},",09,10,2012,['9'],[],06:50,6,06:50:00
"h:""07:50""},","h:""9&nbsp;°C""},",09,10,2012,['9'],[],07:50,7,07:50:00
"h:""08:50""},","h:""9&nbsp;°C""},",09,10,2012,['9'],[],08:50,8,08:50:00
"h:""09:50""},","h:""11&nbsp;°C""},",09,10,2012,"['1', '1']",[],09:50,9,09:50:00
"h:""10:50""},","h:""12&nbsp;°C""},",09,10,2012,"['1', '2']",[],10:50,10,10:50:00
"h:""11:50""},","h:""12&nbsp;°C""},",09,10,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""13&nbsp;°C""},",09,10,2012,"['1', '3']",[],12:50,12,12:50:00
"h:""13:50""},","h:""14&nbsp;°C""},",09,10,2012,"['1', '4']",[],13:50,13,13:50:00
"h:""14:50""},","h:""14&nbsp;°C""},",09,10,2012,"['1', '4']",[],14:50,14,14:50:00
"h:""15:50""},","h:""13&nbsp;°C""},",09,10,2012,"['1', '3']",[],15:50,15,15:50:00
"h:""16:50""},","h:""13&nbsp;°C""},",09,10,2012,"['1', '3']",[],16:50,16,16:50:00
"h:""17:50""},","h:""13&nbsp;°C""},",09,10,2012,"['1', '3']",[],17:50,17,17:50:00
"h:""18:50""},","h:""12&nbsp;°C""},",09,10,2012,"['1', '2']",[],18:50,18,18:50:00
"h:""19:50""},","h:""12&nbsp;°C""},",09,10,2012,"['1', '2']",[],19:50,19,19:50:00
"h:""20:50""},","h:""12&nbsp;°C""},",09,10,2012,"['1', '2']",[],20:50,20,20:50:00
"h:""21:50""},","h:""11&nbsp;°C""},",09,10,2012,"['1', '1']",[],21:50,21,21:50:00
"h:""22:50""},","h:""11&nbsp;°C""},",09,10,2012,"['1', '1']",[],22:50,22,22:50:00
"h:""23:50""},","h:""11&nbsp;°C""},",09,10,2012,"['1', '1']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Mi, 10. Okt<\/span>""},","h:""10&nbsp;°C""},",10,10,2012,"['1', '0']",[],00:50,0,00:50:00
"h:""01:50""},","h:""11&nbsp;°C""},",10,10,2012,"['1', '1']",[],01:50,1,01:50:00
"h:""02:50""},","h:""10&nbsp;°C""},",10,10,2012,"['1', '0']",[],02:50,2,02:50:00
"h:""03:50""},","h:""10&nbsp;°C""},",10,10,2012,"['1', '0']",[],03:50,3,03:50:00
"h:""04:50""},","h:""9&nbsp;°C""},",10,10,2012,['9'],[],04:50,4,04:50:00
"h:""05:50""},","h:""9&nbsp;°C""},",10,10,2012,['9'],[],05:50,5,05:50:00
"h:""06:50""},","h:""9&nbsp;°C""},",10,10,2012,['9'],[],06:50,6,06:50:00
"h:""07:50""},","h:""9&nbsp;°C""},",10,10,2012,['9'],[],07:50,7,07:50:00
"h:""08:50""},","h:""9&nbsp;°C""},",10,10,2012,['9'],[],08:50,8,08:50:00
"h:""09:50""},","h:""10&nbsp;°C""},",10,10,2012,"['1', '0']",[],09:50,9,09:50:00
"h:""10:50""},","h:""14&nbsp;°C""},",10,10,2012,"['1', '4']",[],10:50,10,10:50:00
"h:""11:50""},","h:""15&nbsp;°C""},",10,10,2012,"['1', '5']",[],11:50,11,11:50:00
"h:""12:50""},","h:""15&nbsp;°C""},",10,10,2012,"['1', '5']",[],12:50,12,12:50:00
"h:""13:50""},","h:""16&nbsp;°C""},",10,10,2012,"['1', '6']",[],13:50,13,13:50:00
"h:""14:50""},","h:""15&nbsp;°C""},",10,10,2012,"['1', '5']",[],14:50,14,14:50:00
"h:""15:50""},","h:""15&nbsp;°C""},",10,10,2012,"['1', '5']",[],15:50,15,15:50:00
"h:""16:50""},","h:""14&nbsp;°C""},",10,10,2012,"['1', '4']",[],16:50,16,16:50:00
"h:""17:50""},","h:""14&nbsp;°C""},",10,10,2012,"['1', '4']",[],17:50,17,17:50:00
"h:""18:50""},","h:""13&nbsp;°C""},",10,10,2012,"['1', '3']",[],18:50,18,18:50:00
"h:""19:50""},","h:""13&nbsp;°C""},",10,10,2012,"['1', '3']",[],19:50,19,19:50:00
"h:""20:50""},","h:""11&nbsp;°C""},",10,10,2012,"['1', '1']",[],20:50,20,20:50:00
"h:""21:50""},","h:""11&nbsp;°C""},",10,10,2012,"['1', '1']",[],21:50,21,21:50:00
"h:""22:50""},","h:""11&nbsp;°C""},",10,10,2012,"['1', '1']",[],22:50,22,22:50:00
"h:""23:50""},","h:""11&nbsp;°C""},",10,10,2012,"['1', '1']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Do, 11. Okt<\/span>""},","h:""11&nbsp;°C""},",11,10,2012,"['1', '1']",[],00:50,0,00:50:00
"h:""01:50""},","h:""10&nbsp;°C""},",11,10,2012,"['1', '0']",[],01:50,1,01:50:00
"h:""02:50""},","h:""10&nbsp;°C""},",11,10,2012,"['1', '0']",[],02:50,2,02:50:00
"h:""03:50""},","h:""11&nbsp;°C""},",11,10,2012,"['1', '1']",[],03:50,3,03:50:00
"h:""04:50""},","h:""11&nbsp;°C""},",11,10,2012,"['1', '1']",[],04:50,4,04:50:00
"h:""05:50""},","h:""10&nbsp;°C""},",11,10,2012,"['1', '0']",[],05:50,5,05:50:00
"h:""06:50""},","h:""9&nbsp;°C""},",11,10,2012,['9'],[],06:50,6,06:50:00
"h:""07:50""},","h:""10&nbsp;°C""},",11,10,2012,"['1', '0']",[],07:50,7,07:50:00
"h:""08:50""},","h:""12&nbsp;°C""},",11,10,2012,"['1', '2']",[],08:50,8,08:50:00
"h:""09:50""},","h:""11&nbsp;°C""},",11,10,2012,"['1', '1']",[],09:50,9,09:50:00
"h:""10:50""},","h:""13&nbsp;°C""},",11,10,2012,"['1', '3']",[],10:50,10,10:50:00
"h:""11:07""},","h:""13&nbsp;°C""},",11,10,2012,"['1', '3']",[],11:07,11,11:07:00
"h:""11:50""},","h:""12&nbsp;°C""},",11,10,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""13&nbsp;°C""},",11,10,2012,"['1', '3']",[],12:50,12,12:50:00
"h:""13:50""},","h:""14&nbsp;°C""},",11,10,2012,"['1', '4']",[],13:50,13,13:50:00
"h:""14:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],14:50,14,14:50:00
"h:""15:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],15:50,15,15:50:00
"h:""16:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],16:50,16,16:50:00
"h:""17:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],17:50,17,17:50:00
"h:""18:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],18:50,18,18:50:00
"h:""19:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],19:50,19,19:50:00
"h:""20:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],20:50,20,20:50:00
"h:""21:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],21:50,21,21:50:00
"h:""22:50""},","h:""15&nbsp;°C""},",11,10,2012,"['1', '5']",[],22:50,22,22:50:00
"h:""23:50""},","h:""14&nbsp;°C""},",11,10,2012,"['1', '4']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Fr, 12. Okt<\/span>""},","h:""13&nbsp;°C""},",12,10,2012,"['1', '3']",[],00:50,0,00:50:00
"h:""01:50""},","h:""13&nbsp;°C""},",12,10,2012,"['1', '3']",[],01:50,1,01:50:00
"h:""02:50""},","h:""12&nbsp;°C""},",12,10,2012,"['1', '2']",[],02:50,2,02:50:00
"h:""03:50""},","h:""11&nbsp;°C""},",12,10,2012,"['1', '1']",[],03:50,3,03:50:00
"h:""04:50""},","h:""11&nbsp;°C""},",12,10,2012,"['1', '1']",[],04:50,4,04:50:00
"h:""05:50""},","h:""11&nbsp;°C""},",12,10,2012,"['1', '1']",[],05:50,5,05:50:00
"h:""06:50""},","h:""11&nbsp;°C""},",12,10,2012,"['1', '1']",[],06:50,6,06:50:00
"h:""07:50""},","h:""11&nbsp;°C""},",12,10,2012,"['1', '1']",[],07:50,7,07:50:00
"h:""08:50""},","h:""10&nbsp;°C""},",12,10,2012,"['1', '0']",[],08:50,8,08:50:00
"h:""09:50""},","h:""10&nbsp;°C""},",12,10,2012,"['1', '0']",[],09:50,9,09:50:00
"h:""10:50""},","h:""12&nbsp;°C""},",12,10,2012,"['1', '2']",[],10:50,10,10:50:00
"h:""11:50""},","h:""12&nbsp;°C""},",12,10,2012,"['1', '2']",[],11:50,11,11:50:00
"h:""12:50""},","h:""13&nbsp;°C""},",12,10,2012,"['1', '3']",[],12:50,12,12:50:00
"h:""13:50""},","h:""14&nbsp;°C""},",12,10,2012,"['1', '4']",[],13:50,13,13:50:00
"h:""14:50""},","h:""13&nbsp;°C""},",12,10,2012,"['1', '3']",[],14:50,14,14:50:00
"h:""15:50""},","h:""13&nbsp;°C""},",12,10,2012,"['1', '3']",[],15:50,15,15:50:00
"h:""16:50""},","h:""13&nbsp;°C""},",12,10,2012,"['1', '3']",[],16:50,16,16:50:00
"h:""17:50""},","h:""12&nbsp;°C""},",12,10,2012,"['1', '2']",[],17:50,17,17:50:00
"h:""18:50""},","h:""10&nbsp;°C""},",12,10,2012,"['1', '0']",[],18:50,18,18:50:00
"h:""19:50""},","h:""9&nbsp;°C""},",12,10,2012,['9'],[],19:50,19,19:50:00
"h:""20:50""},","h:""9&nbsp;°C""},",12,10,2012,['9'],[],20:50,20,20:50:00
"h:""21:50""},","h:""8&nbsp;°C""},",12,10,2012,['8'],[],21:50,21,21:50:00
"h:""22:50""},","h:""7&nbsp;°C""},",12,10,2012,['7'],[],22:50,22,22:50:00
"h:""23:50""},","h:""8&nbsp;°C""},",12,10,2012,['8'],[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Sa, 13. Okt<\/span>""},","h:""8&nbsp;°C""},",13,10,2012,['8'],[],00:50,0,00:50:00
"h:""01:50""},","h:""8&nbsp;°C""},",13,10,2012,['8'],[],01:50,1,01:50:00
"h:""02:50""},","h:""8&nbsp;°C""},",13,10,2012,['8'],[],02:50,2,02:50:00
"h:""03:50""},","h:""7&nbsp;°C""},",13,10,2012,['7'],[],03:50,3,03:50:00
"h:""04:50""},","h:""6&nbsp;°C""},",13,10,2012,['6'],[],04:50,4,04:50:00
"h:""05:50""},","h:""5&nbsp;°C""},",13,10,2012,['5'],[],05:50,5,05:50:00
"h:""06:50""},","h:""4&nbsp;°C""},",13,10,2012,['4'],[],06:50,6,06:50:00
"h:""07:50""},","h:""4&nbsp;°C""},",13,10,2012,['4'],[],07:50,7,07:50:00
"h:""08:50""},","h:""4&nbsp;°C""},",13,10,2012,['4'],[],08:50,8,08:50:00
"h:""09:50""},","h:""7&nbsp;°C""},",13,10,2012,['7'],[],09:50,9,09:50:00
"h:""10:50""},","h:""9&nbsp;°C""},",13,10,2012,['9'],[],10:50,10,10:50:00
"h:""11:50""},","h:""10&nbsp;°C""},",13,10,2012,"['1', '0']",[],11:50,11,11:50:00
"h:""12:50""},","h:""12&nbsp;°C""},",13,10,2012,"['1', '2']",[],12:50,12,12:50:00
"h:""13:50""},","h:""11&nbsp;°C""},",13,10,2012,"['1', '1']",[],13:50,13,13:50:00
"h:""14:50""},","h:""10&nbsp;°C""},",13,10,2012,"['1', '0']",[],14:50,14,14:50:00
"h:""15:50""},","h:""11&nbsp;°C""},",13,10,2012,"['1', '1']",[],15:50,15,15:50:00
"h:""16:50""},","h:""11&nbsp;°C""},",13,10,2012,"['1', '1']",[],16:50,16,16:50:00
"h:""17:50""},","h:""9&nbsp;°C""},",13,10,2012,['9'],[],17:50,17,17:50:00
"h:""18:50""},","h:""8&nbsp;°C""},",13,10,2012,['8'],[],18:50,18,18:50:00
"h:""19:50""},","h:""8&nbsp;°C""},",13,10,2012,['8'],[],19:50,19,19:50:00
"h:""20:50""},","h:""6&nbsp;°C""},",13,10,2012,['6'],[],20:50,20,20:50:00
"h:""21:50""},","h:""6&nbsp;°C""},",13,10,2012,['6'],[],21:50,21,21:50:00
"h:""22:50""},","h:""6&nbsp;°C""},",13,10,2012,['6'],[],22:50,22,22:50:00
"h:""23:50""},","h:""5&nbsp;°C""},",13,10,2012,['5'],[],23:50,23,23:50:00
"h:""01:50<br><span class=\""smaller soft\"">So, 14. Okt<\/span>""},","h:""3&nbsp;°C""},",14,10,2012,['3'],[],01:50,1,01:50:00
"h:""02:50""},","h:""3&nbsp;°C""},",14,10,2012,['3'],[],02:50,2,02:50:00
"h:""03:50""},","h:""2&nbsp;°C""},",14,10,2012,['2'],[],03:50,3,03:50:00
"h:""04:50""},","h:""1&nbsp;°C""},",14,10,2012,['1'],[],04:50,4,04:50:00
"h:""05:50""},","h:""1&nbsp;°C""},",14,10,2012,['1'],[],05:50,5,05:50:00
"h:""06:50""},","h:""0&nbsp;°C""},",14,10,2012,['0'],[],06:50,6,06:50:00
"h:""07:50""},","h:""0&nbsp;°C""},",14,10,2012,['0'],[],07:50,7,07:50:00
"h:""08:50""},","h:""2&nbsp;°C""},",14,10,2012,['2'],[],08:50,8,08:50:00
"h:""09:50""},","h:""5&nbsp;°C""},",14,10,2012,['5'],[],09:50,9,09:50:00
"h:""10:50""},","h:""8&nbsp;°C""},",14,10,2012,['8'],[],10:50,10,10:50:00
"h:""11:50""},","h:""10&nbsp;°C""},",14,10,2012,"['1', '0']",[],11:50,11,11:50:00
"h:""12:50""},","h:""11&nbsp;°C""},",14,10,2012,"['1', '1']",[],12:50,12,12:50:00
"h:""13:50""},","h:""12&nbsp;°C""},",14,10,2012,"['1', '2']",[],13:50,13,13:50:00
"h:""14:50""},","h:""12&nbsp;°C""},",14,10,2012,"['1', '2']",[],14:50,14,14:50:00
"h:""15:50""},","h:""12&nbsp;°C""},",14,10,2012,"['1', '2']",[],15:50,15,15:50:00
"h:""16:50""},","h:""11&nbsp;°C""},",14,10,2012,"['1', '1']",[],16:50,16,16:50:00
"h:""17:50""},","h:""11&nbsp;°C""},",14,10,2012,"['1', '1']",[],17:50,17,17:50:00
"h:""18:50""},","h:""10&nbsp;°C""},",14,10,2012,"['1', '0']",[],18:50,18,18:50:00
"h:""19:50""},","h:""8&nbsp;°C""},",14,10,2012,['8'],[],19:50,19,19:50:00
"h:""20:50""},","h:""6&nbsp;°C""},",14,10,2012,['6'],[],20:50,20,20:50:00
"h:""21:50""},","h:""6&nbsp;°C""},",14,10,2012,['6'],[],21:50,21,21:50:00
"h:""22:50""},","h:""6&nbsp;°C""},",14,10,2012,['6'],[],22:50,22,22:50:00
"h:""23:50""},","h:""6&nbsp;°C""},",14,10,2012,['6'],[],23:50,23,23:50:00
"h:""01:50<br><span class=\""smaller soft\"">Mo, 15. Okt<\/span>""},","h:""3&nbsp;°C""},",15,10,2012,['3'],[],01:50,1,01:50:00
"h:""02:50""},","h:""2&nbsp;°C""},",15,10,2012,['2'],[],02:50,2,02:50:00
"h:""03:50""},","h:""2&nbsp;°C""},",15,10,2012,['2'],[],03:50,3,03:50:00
"h:""04:50""},","h:""3&nbsp;°C""},",15,10,2012,['3'],[],04:50,4,04:50:00
"h:""05:50""},","h:""4&nbsp;°C""},",15,10,2012,['4'],[],05:50,5,05:50:00
"h:""06:50""},","h:""4&nbsp;°C""},",15,10,2012,['4'],[],06:50,6,06:50:00
"h:""07:50""},","h:""4&nbsp;°C""},",15,10,2012,['4'],[],07:50,7,07:50:00
"h:""08:50""},","h:""7&nbsp;°C""},",15,10,2012,['7'],[],08:50,8,08:50:00
"h:""09:50""},","h:""8&nbsp;°C""},",15,10,2012,['8'],[],09:50,9,09:50:00
"h:""10:50""},","h:""10&nbsp;°C""},",15,10,2012,"['1', '0']",[],10:50,10,10:50:00
"h:""11:50""},","h:""11&nbsp;°C""},",15,10,2012,"['1', '1']",[],11:50,11,11:50:00
"h:""12:50""},","h:""12&nbsp;°C""},",15,10,2012,"['1', '2']",[],12:50,12,12:50:00
"h:""13:50""},","h:""13&nbsp;°C""},",15,10,2012,"['1', '3']",[],13:50,13,13:50:00
"h:""14:50""},","h:""13&nbsp;°C""},",15,10,2012,"['1', '3']",[],14:50,14,14:50:00
"h:""15:50""},","h:""12&nbsp;°C""},",15,10,2012,"['1', '2']",[],15:50,15,15:50:00
"h:""16:50""},","h:""12&nbsp;°C""},",15,10,2012,"['1', '2']",[],16:50,16,16:50:00
"h:""17:50""},","h:""11&nbsp;°C""},",15,10,2012,"['1', '1']",[],17:50,17,17:50:00
"h:""18:50""},","h:""12&nbsp;°C""},",15,10,2012,"['1', '2']",[],18:50,18,18:50:00
"h:""19:50""},","h:""12&nbsp;°C""},",15,10,2012,"['1', '2']",[],19:50,19,19:50:00
"h:""20:50""},","h:""11&nbsp;°C""},",15,10,2012,"['1', '1']",[],20:50,20,20:50:00
"h:""21:50""},","h:""11&nbsp;°C""},",15,10,2012,"['1', '1']",[],21:50,21,21:50:00
"h:""22:50""},","h:""11&nbsp;°C""},",15,10,2012,"['1', '1']",[],22:50,22,22:50:00
"h:""23:50""},","h:""11&nbsp;°C""},",15,10,2012,"['1', '1']",[],23:50,23,23:50:00
"h:""00:50<br><span class=\""smaller soft\"">Di, 16. Okt<\/span>""},","h:""11&nbsp;°C""},",16,10,2012,"['1', '1']",[],00:50,0,00:50:00
"h:""01:50""},","h:""11&nbsp;°C""},",16,10,2012,"['1', '1']",[],01:50,1,01:50:00
